time,/actor1/acceleration_data,/actor1/distance_data,/actor1/imu_data,/actor1/velocity_data
1721062163.0863516,-0.06032313049785902,0.4580861702388737,0.005,0.05127042315442499
1721062163.186304,-0.07535582827801188,0.46212336309356716,0.005,0.0437348403266238
1721062163.287012,0.08856531127621581,0.4657534349470162,0.005,0.05259137145424538
1721062163.3864539,0.05536998737870828,0.47032666478754553,0.006,0.05812837019211621
1721062163.4863758,0.09945629693774702,0.4768403838235742,0.006,0.06807399988589091
1721062163.5863497,-0.08773490664220673,0.48238052754589916,0.0066,0.05930050922167024
1721062163.6864784,0.16278993145432574,0.48926231043371504,0.006200000000000001,0.07557950236710281
1721062163.7863464,-0.02174786755739233,0.4955456302774058,0.006200000000000001,0.07340471561136358
1721062163.886488,-0.003036314109218924,0.501517111388227,0.0066,0.07310108420044169
1721062163.9865773,0.028847742058619452,0.5076127190663685,0.0066,0.07598585840630363
1721062164.0864801,-0.22356670114355617,0.5126345896230897,0.006200000000000001,0.053629188291948016
1721062164.1863472,0.13141211037516878,0.5188976046241182,0.006,0.0667703993294649
1721062164.2862828,-0.027887829087913513,0.525131984195656,0.0066,0.06398161642067354
1721062164.3861945,0.1394033924383309,0.5324187400571808,0.006,0.07792195566450663
1721062164.486466,0.2169061321669978,0.5411519244485962,0.0074,0.09961256888120641
1721062164.5861692,-0.08895694985659078,0.550144854525244,0.0074,0.09071687389554733
1721062164.6861625,-0.056448496331154424,0.558242353275035,0.0066,0.08507202426243189
1721062164.7862375,-0.2044678068338139,0.5646293605474697,0.006200000000000001,0.0646252435790505
1721062164.8863385,-0.18041989644478512,0.5692868752333149,0.0058000000000000005,0.04658325393457199
1721062164.9862216,0.010737623885812078,0.5739174257656626,0.0066,0.047657016323153195
1721062165.0863812,-0.24893136768649657,0.5758333649550176,0.0068000000000000005,0.022763879554503538
1721062165.1862953,-0.09592667311572982,0.5759056928665022,0.006,0.013171212242930556
1721062165.2864366,-0.05349751802068191,0.5751561677274595,0.0066,0.007821460440862365
1721062165.3865504,-0.04033965739344654,0.5749881044736329,0.0068000000000000005,0.00378749470151771
1721062165.4866269,0.2664191457559175,0.5723461076564736,0.0054,0.030429409277109465
1721062165.58648,-0.09796059000911149,0.5704076954540375,0.0058000000000000005,0.020633350276198316
1721062165.6863272,0.08722743319199824,0.5692480926823412,0.006,0.02935609359539814
1721062165.7865734,-0.23041152963258893,0.5686195445163078,0.006,0.006314940632139246
1721062165.8862612,0.02582944868163438,0.5678274221162464,0.0066,0.008897885500302684
1721062165.9863012,0.3671671505161226,0.5637398947851189,0.0058000000000000005,0.04561460055191494
1721062166.0863583,-0.2060199110808962,0.5618874454216908,0.007,0.025012609443825322
1721062166.1862898,0.03534973061721038,0.5594749038396226,0.006,0.02854758250554636
1721062166.2863216,0.03765164811350013,0.559229075808575,0.0068000000000000005,0.03231274731689637
1721062166.3864596,-0.08714579302546252,0.5585490223193474,0.0066,0.02359816801435012
1721062166.4866788,0.198772813102783,0.5566254660762165,0.0054,0.04347544932462842
1721062166.5866039,-0.06029134916165267,0.5533320883094957,0.0068000000000000005,0.037446314408463154
1721062166.6864812,-0.011201621934447195,0.5510696118497934,0.0058000000000000005,0.036326152215018434
1721062166.786314,0.08319656829321155,0.5495503684098076,0.006,0.04464580904433959
1721062166.8863075,0.027947866343633748,0.5481001435465992,0.0066,0.047440595678702964
1721062166.9866662,-0.21311916902906808,0.546765913629683,0.006200000000000001,0.026128678775796155
1721062167.0866697,0.19084865889139957,0.5477034852604022,0.0066,0.045213544664936114
1721062167.1864443,0.08020852986523296,0.5469039663347592,0.006200000000000001,0.05323439765145941
1721062167.2863724,0.11782544919509037,0.5472185542465283,0.006200000000000001,0.06501694257096845
1721062167.386279,-0.0025724206831201357,0.5483109295266593,0.006,0.06475970050265643
1721062167.4862282,0.03764433194940284,0.5495790830093894,0.006,0.06852413369759672
1721062167.5864425,-0.030830135026147926,0.5521216778519215,0.006,0.06544112019498192
1721062167.686266,0.021729401436462875,0.5551712830237018,0.0058000000000000005,0.06761406033862821
1721062167.7862847,-0.14423323057926346,0.5568171929909429,0.0066,0.053190737280701866
1721062167.886451,0.057574757896017084,0.5604857469962035,0.005200000000000001,0.058948213070303575
1721062167.9866123,0.013151877359929981,0.5634588621428755,0.0066,0.06026340080629657
1721062168.086311,0.14813338125011447,0.5684076011326374,0.0054,0.07507673893130802
1721062168.1862583,0.09436647790646249,0.5715451298650939,0.007,0.08451338672195427
1721062168.2862325,-0.22477475916870743,0.5741604805990337,0.007,0.06203591080508353
1721062168.3863,0.07473779239032571,0.5785191118721349,0.007,0.0695096900441161
1721062168.4863908,0.08160113317601345,0.5838297406347486,0.006200000000000001,0.07766980336171744
1721062168.586434,-0.11704202829628016,0.588657321352585,0.006,0.06596560053208943
1721062168.6867182,0.24407215596124313,0.5946615434655056,0.0058000000000000005,0.09037281612821374
1721062168.786383,-0.07419364947039,0.5998732279191801,0.0058000000000000005,0.08295345118117474
1721062168.8865147,-0.21084638239173975,0.6041258982724302,0.0066,0.061868812942000764
1721062168.9862092,0.1659203205513339,0.6075546714534754,0.005200000000000001,0.07846084499713415
1721062169.0862732,-0.0974668587351693,0.6100754870254987,0.0066,0.06871415912361722
1721062169.1864429,-0.05165880430840833,0.6112605742226805,0.006,0.06354827869277639
1721062169.2862723,0.1826061986359706,0.6121407095965077,0.0068000000000000005,0.08180889855637345
1721062169.3864799,0.002486746861343897,0.612039492506091,0.0058000000000000005,0.08205757324250784
1721062169.486301,-0.026345754397826826,0.6126468646745171,0.006,0.07942299780272516
1721062169.5863082,-0.0177491160697775,0.6150760101855659,0.006,0.07764808619574741
1721062169.6863008,0.14536460659240885,0.6191276465715857,0.006,0.0921845468549883
