time,/actor1/acceleration_data,/actor1/distance_data,/actor1/imu_data,/actor1/velocity_data
1721061766.1399903,-6.093120302554924,0.42490535368679644,0.006,0.10167137725231869
1721061766.1400375,-0.4480365219452311,0.41896575585165474,0.006200000000000001,0.056867725057795575
1721061766.1952102,-0.016936719661098873,0.4124836052021433,0.0074,0.05517405309168569
1721061766.2949305,0.09574351158809821,0.4057961011992771,0.0078000000000000005,0.06474840425049551
1721061766.3948033,0.11279158191073863,0.39982019998593904,0.006200000000000001,0.07602756244156937
1721061766.4949768,-0.15098326835842377,0.39525999225767733,0.006,0.060929235605726995
1721061766.5946834,0.05164872274723967,0.3896483278170017,0.0066,0.06609410788045096
1721061766.6948183,0.04662317846916439,0.38548138952626015,0.006,0.0707564257273674
1721061766.7948449,-0.1042118311632307,0.3786594241760582,0.0066,0.06033524261104433
1721061766.8949559,-0.11483325620936381,0.3762105113636722,0.006,0.04885191699010795
1721061766.99479,0.0808487063544365,0.3746211990112996,0.006,0.0569367876255516
1721061767.094693,-0.11575633013336112,0.3725017442074006,0.005200000000000001,0.04536115461221549
1721061767.1948664,0.27973255863504576,0.3724363459651224,0.0054,0.07333441047572006
1721061767.2951863,-0.39257363962587954,0.3700040738344312,0.0066,0.034077046513132106
1721061767.3948333,0.08045443194443322,0.3682699639399918,0.0058000000000000005,0.04212248970757543
1721061767.4947867,-0.03159281765038817,0.3641867867408617,0.0058000000000000005,0.03896320794253661
1721061767.5948794,0.04611658335130067,0.36238852155214724,0.0058000000000000005,0.04357486627766668
1721061767.6947577,-0.08466656005357391,0.35099547580623824,0.005200000000000001,0.03510821027230929
1721061767.794988,0.0070282545755764175,0.34707280523716,0.0058000000000000005,0.03581103572986693
1721061767.894769,0.09233867361637116,0.3426812597977522,0.0068000000000000005,0.045044903091504045
1721061767.9949808,-0.4504490309150404,0.33748696490394436,0.006,0.0
1721061768.0948524,0.0,0.3294950319661422,0.006200000000000001,0.0
1721061768.1948662,0.0,0.32381326149970796,0.005200000000000001,0.0
1721061768.295001,0.0,0.3188935527041746,0.005200000000000001,0.0
1721061768.3946972,1.5758140981807451,0.31421798298880266,0.0058000000000000005,0.15758140981807453
1721061768.4950242,-1.1010099267100342,0.309011656237094,0.0054,0.047480417147071095
1721061768.5949643,0.047432635585085425,0.30517766800235496,0.0054,0.05222368070557964
1721061768.6950727,0.05968251157468782,0.2999959061026554,0.006200000000000001,0.05819193186304842
1721061768.794858,0.3650545634974932,0.2970166387878173,0.006,0.09469738821279775
1721061768.8948426,-0.2059538627401529,0.2938179965674847,0.006,0.07410200193878246
1721061768.9954436,0.008127923894221678,0.29075039503083366,0.0058000000000000005,0.07491479432820462
1721061769.0951016,0.03693827827985052,0.28823236221345827,0.0068000000000000005,0.07860862215618968
1721061769.1950853,-0.03340761849010762,0.2867955680044737,0.0066,0.07526786030717891
1721061769.2950857,0.05509129358610518,0.2870028612277288,0.0058000000000000005,0.08077698966578943
1721061769.3952494,0.05855205650594816,0.28834995104299094,0.0058000000000000005,0.08663219531638425
1721061769.4948113,-0.020639703210234006,0.28711646499886223,0.006200000000000001,0.08456822499536085
1721061769.5947735,-0.10608970615141239,0.285558056620978,0.0058000000000000005,0.07395925438021961
1721061769.694771,0.034943167618447374,0.28627821547518,0.007,0.07745357114206435
1721061769.7946932,0.11616556079156043,0.2869755373033141,0.006200000000000001,0.08907012722122039
1721061769.8948338,-0.08551675511231191,0.2884245379529674,0.0058000000000000005,0.0805184517099892
1721061769.9946947,-0.04958073821427364,0.29151615937972186,0.0058000000000000005,0.07556037788856183
1721061770.0948222,-0.19250010437804227,0.2928141717979345,0.0066,0.056310367450757605
1721061770.194772,0.11137896500772786,0.29577244547445847,0.0068000000000000005,0.06744826395153039
1721061770.2948568,-0.025919063057839586,0.296668878013005,0.006,0.06485635764574643
1721061770.3948407,8.76690560663862e-05,0.2969396578786811,0.0066,0.06486512455135307
1721061770.4948425,-0.23053503054055263,0.2971112693744178,0.006200000000000001,0.04181162149729781
1721061770.5948353,0.07705026766708686,0.2982971054455167,0.007,0.049516648264006494
1721061770.6948504,-0.1748450941535165,0.2982459369220346,0.005,0.03203213884865484
1721061770.7948477,0.16153919285347657,0.29998168133771264,0.0066,0.0481860581340025
1721061770.8949177,0.2035457065277108,0.3001394935707911,0.0054,0.06854062878677358
1721061770.9948733,0.0489917290180962,0.3018707302382153,0.0058000000000000005,0.0734398016885832
1721061771.09483,0.09851052033963817,0.30422637062534447,0.0046,0.08329085372254702
1721061771.1949277,-0.14071021101522474,0.306587383203268,0.005,0.06921983262102455
1721061771.2948737,-0.24945678522143327,0.311556846883581,0.006,0.04427415409888122
1721061771.394882,-0.05002943911468938,0.3178887733781047,0.0046,0.03927121018741228
1721061771.4947834,-0.024683239122648692,0.3240095551857811,0.006,0.03680288627514741
1721061771.5947955,-0.19700851943068018,0.327355071940024,0.006,0.017102034332079394
