time,/actor1/acceleration_data,/actor1/distance_data,/actor1/imu_data,/actor1/velocity_data
1721060415.5109348,945658469.0778143,0.6119609993848077,0.006,94565846.90778144
1721060415.6098495,-945658469.0778143,0.5968882011148927,0.0058000000000000005,0.0
1721060415.7099874,1.7665880001289676,0.584878146398699,0.0054,0.17665880001289677
1721060415.8099294,-0.2208798354568825,0.5742625137532367,0.0058000000000000005,0.15457081646720852
1721060415.9098005,-1.5457081646720852,0.5674904262711293,0.005,0.0
1721060416.0102243,1.1969093189806195,0.5610985376922111,0.0058000000000000005,0.11969093189806196
1721060416.1098402,-0.4073586874996711,0.552129996114004,0.0054,0.07895506314809485
1721060416.2099032,-0.10656870309976169,0.5472168812445217,0.0074,0.06829819283811868
1721060416.3098261,-0.3758926429426099,0.5404038561137846,0.006,0.03070892854385769
1721060416.410238,0.015846241412792797,0.532592915589671,0.006200000000000001,0.03229355268513697
1721060416.5097508,-0.15677397499092724,0.5258002575014578,0.0054,0.016616155186044246
1721060416.6100168,0.1712348896707003,0.5227294084774361,0.0044,0.03373964415311428
1721060416.7095609,-0.2394019032917287,0.5196125305758471,0.0054,0.00979945382394141
1721060416.8098767,0.2446072686863167,0.5185253348820102,0.006200000000000001,0.034260180692573076
1721060416.9099963,-0.1347398303873271,0.5158964792760588,0.006200000000000001,0.020786197653840367
1721060417.0097709,0.39985402592458474,0.5156230530727051,0.0054,0.06077160024629884
1721060417.1095936,-0.010507896316645643,0.5187320704194498,0.006,0.05972081061463427
1721060417.2097714,-0.13784748912278655,0.5207586012636652,0.0058000000000000005,0.04593606170235562
1721060417.310412,-0.22652173612066678,0.5266433685409926,0.006200000000000001,0.02328388809028894
1721060417.4096375,0.29417057756976994,0.5326100316099716,0.0066,0.05270094584726594
1721060417.5098085,-0.12116793704332648,0.5372034938420767,0.006200000000000001,0.04058415214293329
1721060417.6097066,0.13777421931929226,0.538876539013708,0.0058000000000000005,0.054361574074862515
1721060417.7098734,-0.5436157407486251,0.5439122038851026,0.0058000000000000005,0.0
1721060417.8097446,0.0,0.5476486109191895,0.0058000000000000005,0.0
1721060417.9098485,0.0,0.5521289924267405,0.006,0.0
1721060418.009817,0.0,0.5543471826758072,0.0058000000000000005,0.0
1721060418.109837,0.0,0.5728574020806764,0.0068000000000000005,0.0
1721060418.2100053,0.0,0.5851174002912576,0.006,0.0
1721060418.3098118,3.871154767270964,0.5949417732095228,0.0058000000000000005,0.3871154767270964
