time,/actor1/acceleration_data,/actor1/distance_data,/actor1/imu_data,/actor1/velocity_data
1721091119.5068052,0.05273765305438355,1.2482669903790067,0.006200000000000001,0.07725613005952424
1721091119.606552,-0.01005216898768424,1.2535225539103114,0.006200000000000001,0.07625091316075581
1721091119.7066352,-0.12782683480357132,1.2582883712090316,0.006200000000000001,0.06346822968039868
1721091119.806552,0.2514216240448505,1.265927648635836,0.0054,0.08861039208488374
1721091119.906657,-0.323418683352269,1.2709203787321732,0.0074,0.05626852374965684
1721091120.006568,0.09696641819895435,1.2770282444457173,0.0074,0.06596516556955227
1721091120.1065915,-0.12877836666488526,1.2812058044872492,0.0066,0.053087328903063745
1721091120.2065554,0.03527065186446195,1.2861648832001502,0.0068000000000000005,0.05661439408950994
1721091120.3068256,-0.04515416081201838,1.291099550090529,0.0068000000000000005,0.0520989780083081
1721091120.4064348,0.03525131272535502,1.296632940134779,0.0066,0.0556241092808436
1721091120.506661,-0.10254018078850742,1.3003206016242734,0.0066,0.04537009120199286
1721091120.6065116,0.01038040841927261,1.304495421319645,0.006,0.04640813204392012
1721091120.7064319,-0.04649406372232309,1.3082083152502797,0.007,0.04175872567168781
1721091120.8064783,-0.011892162615652901,1.3106428679379154,0.006200000000000001,0.04056950941012252
1721091120.9065242,-0.17388476707109315,1.3106899906208207,0.0066,0.023181032703013207
1721091121.0066845,0.035764340776631674,1.3127866299580688,0.0058000000000000005,0.026757466780676375
1721091121.1066163,0.2791631901395357,1.3169796785617285,0.006,0.05467378579462995
1721091121.206544,0.043979053038862154,1.3224075745433943,0.006200000000000001,0.05907169109851616
1721091121.3071413,-0.016041178220800728,1.3261298964010262,0.006,0.05746757327643609
1721091121.406547,-0.009610309377220058,1.3311640992112082,0.0054,0.056506542338714084
1721091121.5070133,-0.008804470269774475,1.3363567267112313,0.006,0.05562609531173664
1721091121.6065385,-0.08813697049872414,1.340170794262444,0.006,0.04681239826186422
1721091121.7064145,0.3109332409474107,1.347534090328705,0.0058000000000000005,0.0779057223566053
1721091121.8063583,-0.08732975573343779,1.3544302973038702,0.006,0.06917274678326152
1721091121.906422,-0.10185449573472706,1.3590483724479858,0.006200000000000001,0.05898729720978881
1721091122.0064595,-0.16306120543062935,1.3623422198958048,0.006200000000000001,0.04268117666672588
1721091122.1064603,0.0825784794246865,1.3670184808801622,0.006200000000000001,0.05093902460919453
1721091122.2064915,-0.28003946887583026,1.3683392168799775,0.0054,0.022935077721611498
1721091122.3066106,-0.019594975557266983,1.3704347779625765,0.0068000000000000005,0.0209755801658848
1721091122.4063404,-0.12526746029109706,1.3712702320089791,0.006200000000000001,0.008448834136775092
