time,/actor1/velocity_data,/actor1/acceleration_data,/actor1/imu_data
1720902756.7119296,0.0,0.0,0.006200000000000001
1720902756.8117843,0.0,0.0,0.0066
1720902756.9120324,0.0,0.0,0.006200000000000001
1720902757.0118449,0.0,0.0,0.0066
1720902757.1118953,0.0,0.0,0.0074
1720902757.211856,0.0,0.0,0.007
1720902757.3118951,0.0,0.0,0.0068000000000000005
1720902757.4118192,0.0,0.0,0.0058000000000000005
1720902757.51182,0.0,0.0,0.006
1720902757.6117547,0.0,0.0,0.0066
1720902757.7125854,0.0,0.0,0.0068000000000000005
1720902757.8118777,0.0,0.0,0.0054
1720902757.9118793,0.0,0.0,0.006
1720902758.0120382,0.0,0.0,0.006
1720902758.1121645,0.0,0.0,0.005200000000000001
1720902758.2121782,0.0,0.0,0.006
1720902758.312108,0.0,0.0,0.006200000000000001
1720902758.412008,0.0,0.0,0.005200000000000001
1720902758.5117805,0.0,0.0,0.0058000000000000005
1720902758.6118824,0.0,0.0,0.0054
1720902758.7118735,0.0,0.0,0.006
1720902758.8118875,0.0,0.0,0.006200000000000001
1720902758.9121358,0.0,0.0,0.006
1720902759.012076,0.0,0.0,0.006
1720902759.112214,0.0,0.0,0.0058000000000000005
1720902759.211955,0.0,0.0,0.005200000000000001
1720902759.3123786,0.0,0.0,0.006200000000000001
1720902759.4119213,0.0,0.0,0.0068000000000000005
1720902759.5119526,0.0,0.0,0.0066
1720902759.6120946,0.0,0.0,0.006200000000000001
1720902759.71195,0.0,0.0,0.006200000000000001
1720902759.8120856,0.0,0.0,0.006200000000000001
1720902759.9120607,0.0,0.0,0.0054
1720902760.011956,0.0,0.0,0.007
1720902760.111969,0.0,0.0,0.006200000000000001
1720902760.2119005,0.0,0.0,0.0066
1720902760.312018,0.0,0.0,0.006
1720902760.411895,0.0,0.0,0.006
1720902760.5119355,0.0,0.0,0.006
1720902760.6120665,0.0,0.0,0.006
1720902760.7118335,0.0,0.0,0.006200000000000001
1720902760.811887,0.0,0.0,0.0054
1720902760.9118848,0.0,0.0,0.0058000000000000005
1720902761.0118642,0.0,0.0,0.006200000000000001
1720902761.111879,0.0,0.0,0.0068000000000000005
1720902761.2119923,0.0,0.0,0.006
1720902761.311784,0.0,0.0,0.0058000000000000005
1720902761.4117618,0.0,0.0,0.0066
1720902761.5119908,0.0,0.0,0.0058000000000000005
1720902761.6119437,0.0,0.0,0.0068000000000000005
1720902761.7119377,0.0,0.0,0.006
1720902761.8120549,0.0,0.0,0.006200000000000001
1720902761.9119868,0.0,0.0,0.006200000000000001
1720902762.0117946,0.0,0.0,0.005200000000000001
1720902762.11192,0.0,0.0,0.0058000000000000005
1720902762.2118938,0.0,0.0,0.006
1720902762.3120654,0.0,0.0,0.006
1720902762.4118335,0.0,0.0,0.0068000000000000005
1720902762.5118988,0.0,0.0,0.0066
1720902762.6127098,0.0,0.0,0.006200000000000001
1720902762.7119308,0.0,0.0,0.0066
1720902762.8119397,0.0,0.0,0.006200000000000001
1720902762.9117517,0.0,0.0,0.0058000000000000005
1720902763.0120986,0.0,0.0,0.0066
1720902763.1117291,0.0,0.0,0.0058000000000000005
1720902763.211783,0.0,0.0,0.0058000000000000005
1720902763.3118565,0.0,0.0,0.0058000000000000005
1720902763.4116905,0.0,0.0,0.0054
1720902763.5122874,0.0,0.0,0.006
1720902763.6119516,0.0,0.0,0.006
1720902763.7119799,0.0,0.0,0.005200000000000001
1720902763.812277,0.0,0.0,0.0058000000000000005
1720902763.9123003,0.0,0.0,0.006
1720902764.0124323,0.0,0.0,0.0054
1720902764.1119337,0.0,0.0,0.006200000000000001
1720902764.2119899,0.0,0.0,0.006
1720902764.3124397,0.0,0.0,0.0058000000000000005
1720902764.4122837,0.0,0.0,0.005200000000000001
1720902764.5119643,0.0,0.0,0.006
1720902764.6123707,0.0,0.0,0.006200000000000001
1720902764.7119336,0.0,0.0,0.006200000000000001
1720902764.8124428,0.0,0.0,0.0054
1720902764.9119465,0.0,0.0,0.0058000000000000005
1720902765.0118318,0.0,0.0,0.0066
1720902765.11236,0.0,0.0,0.006200000000000001
1720902765.2123456,0.0,0.0,0.0066
1720902765.3118856,0.0,0.0,0.005
1720902765.412204,0.0,0.0,0.006
1720902765.5119927,0.0,0.0,0.006
1720902765.6121514,0.0,0.0,0.005200000000000001
1720902765.7119098,0.0,0.0,0.005
1720902765.811921,0.0,0.0,0.0054
1720902765.9118118,0.0,0.0,0.0054
1720902766.012001,0.0,0.0,0.006
1720902766.1117845,0.0,0.0,0.0054
1720902766.2118247,0.0,0.0,0.006200000000000001
1720902766.3120623,0.0,0.0,0.0054
1720902766.4123943,0.0,0.0,0.006200000000000001
1720902766.5122774,0.0,0.0,0.0066
1720902766.6118472,0.0,0.0,0.0066
1720902766.7118168,0.0,0.0,0.0066
