time,/actor2/velocity_data,/actor2/acceleration_data,/actor2/imu_data
1720893098.246438,0.11401461984352106,0.210682074469197,-0.0018000000000000002
1720893098.3463712,0.09716979673079275,-0.16844823112728308,-0.002
1720893098.446622,0.08244384098955952,-0.14725955741233226,-0.001
1720893098.5467772,0.09232922172190013,0.09885380732340604,-0.0012000000000000001
1720893098.6466877,0.06868444855700401,-0.23644773164896118,-0.0018000000000000002
1720893098.7469099,0.06650434739190443,-0.021801011650995766,-0.002
1720893098.8468168,0.09395773278568202,0.2745338539377759,-0.0014
1720893098.9463847,0.08559271611381435,-0.08365016671867676,-0.002
1720893099.046455,0.0723891301700039,-0.1320358594381045,-0.0018000000000000002
1720893099.1464117,0.09640688295797023,0.24017752787966334,-0.0012000000000000001
1720893099.246437,0.07309619053451458,-0.23310692423455653,-0.0012000000000000001
1720893099.346612,0.07263416196014891,-0.0046202857436566935,-0.001
1720893099.4464338,0.08403922762429587,0.11405065664146966,-0.0014
1720893099.5464463,0.0841473888098946,0.0010816118559872634,-0.001
1720893099.6464925,0.06415019927301531,-0.1999718953687929,-0.0006000000000000001
1720893099.7464995,0.08372180552211149,0.1957160624909618,-0.002
1720893099.8463397,0.029121435984240027,-0.5460036953787146,-0.002
1720893099.9464037,0.06526982218352041,0.36148386199280386,-0.001
1720893100.046409,0.06926384453751454,0.039940223539941255,-0.002
1720893100.1463013,0.051678775373831407,-0.1758506916368313,-0.0006000000000000001
1720893100.2463121,0.049510332295336204,-0.021684430784952025,-0.001
1720893100.3463247,0.047773953678641255,-0.017363786166949488,-0.0014
1720893100.4465184,0.04428847006244524,-0.034854836161960154,-0.0002
1720893100.5464287,0.036914310887920174,-0.07374159174525066,-0.0004
1720893100.6464057,0.019971991251858206,-0.16942319636061967,-0.001
1720893100.7464423,0.030794358549695002,0.10822367297836796,-0.001
1720893100.8466332,0.02722814949996504,-0.035662090497299605,-0.0014
1720893100.9464326,0.022578526364984898,-0.04649623134980144,-0.0026000000000000003
1720893101.0464609,0.03048231193826867,0.07903785573283771,-0.0012000000000000001
1720893101.146385,0.018443200830797816,-0.12039111107470853,-0.0012000000000000001
1720893101.2464323,0.031628482077148405,0.1318528124635059,-0.0014
1720893101.3464897,0.014944761116233381,-0.16683720960915022,-0.0028
1720893101.4465559,0.02128388525622688,0.06339124139993497,-0.0018000000000000002
1720893101.546442,0.05145053778004378,0.30166652523816895,-0.0012000000000000001
1720893101.6463768,0.04132021025401804,-0.10130327526025738,-0.0018000000000000002
1720893101.7463155,0.05850432774738091,0.1718411749336287,-0.0006000000000000001
1720893101.8465672,0.0704677377915696,0.11963410044188695,-0.002
1720893101.9470026,0.051582038794498304,-0.18885698997071299,0.0
1720893102.0464768,0.05958627755439855,0.08004238759900244,-0.0006000000000000001
1720893102.1465218,0.05118333671028053,-0.08402940844118016,-0.001
1720893102.2462642,0.04291443180356307,-0.08268904906717459,-0.0004
1720893102.346492,0.0500528033521998,0.07138371548636724,-0.001
