time,/actor2/velocity_data,/actor2/acceleration_data,/actor2/imu_data
1720895068.8059535,0.013986318817472013,0.08315465580163675,-0.0004
1720895068.9060776,0.01238203584895604,-0.016042829685159726,-0.0006000000000000001
1720895069.005956,0.02129522600373968,0.08913190154783639,-0.0006000000000000001
1720895069.1060038,0.01445448682372402,-0.06840739180015658,-0.001
1720895069.2060354,0.005293318097322378,-0.09161168726401642,-0.0012000000000000001
1720895069.306014,0.024429430063822245,0.19136111966499866,-0.0018000000000000002
1720895069.4059274,0.0118428938220917,-0.12586536241730542,-0.0012000000000000001
1720895069.5058486,0.028938643703964553,0.17095749881872851,-0.0014
1720895069.6060653,0.03535220552211964,0.06413561818155084,-0.001
1720895069.7059479,0.04133457036487976,0.059823648427601225,-0.001
1720895069.8059638,0.03286845245795946,-0.08466117906920298,-0.0006000000000000001
1720895069.9060683,0.056991790891553144,0.24123338433593683,-0.0002
1720895070.006259,0.021738519579025017,-0.3525327131252813,-0.0006000000000000001
1720895070.1061316,0.0400538082015491,0.1831528862252408,-0.0014
1720895070.2062716,0.029991329670702314,-0.10062478530846786,-0.0004
1720895070.3061514,0.007043082904943973,-0.2294824676575834,-0.0012000000000000001
1720895070.406323,0.011132808860327281,0.040897259553833075,-0.0012000000000000001
1720895070.50638,0.05517520389830463,0.44042395037977344,-0.0014
1720895070.606061,0.05843461482544451,0.03259410927139876,-0.0006000000000000001
1720895070.706069,0.058558767277410786,0.0012415245196627928,-0.0014
1720895070.8060215,0.052876868744538744,-0.05681898532872043,-0.0018000000000000002
1720895070.9059918,0.05866144779227553,0.05784579047736785,-0.0022
1720895071.006336,0.040492149808928395,-0.18169297983347132,-0.0006000000000000001
1720895071.105904,0.049078294533191257,0.08586144724262862,-0.0014
1720895071.2058852,0.03740085180830853,-0.11677442724882726,-0.002
1720895071.3062823,0.04768805324138252,0.10287201433073989,-0.0018000000000000002
1720895071.406168,0.037244230042033574,-0.10443823199348945,-0.0014
1720895071.5060616,0.047967991307863285,0.10723761265829711,-0.0018000000000000002
1720895071.606019,0.0347288301973063,-0.13239161110556985,-0.0014
1720895071.7059991,0.037709561946758736,0.02980731749452438,-0.0004
1720895071.8059144,0.05657742528284008,0.18867863336081342,-0.0014
1720895071.906014,0.05365287166613499,-0.029245536167050862,-0.002
1720895072.005981,0.058346074962508446,0.046932032963734535,-0.002
1720895072.1060348,0.04138211023878997,-0.16963964723718478,-0.0018000000000000002
1720895072.2062297,0.01960931670250724,-0.21772793536282725,-0.0014
1720895072.3059978,0.0718141055512934,0.5220478884878615,-0.0026000000000000003
1720895072.4059362,0.0627674925122465,-0.090466130390469,-0.0006000000000000001
1720895072.5060616,0.06360323887648954,0.008357463642430368,-0.001
1720895072.6058526,0.07731349804520805,0.13710259168718514,0.0
1720895072.7059839,0.1082276795883468,0.3091418154313874,0.0
1720895072.806695,0.10044756351939844,-0.0778011606894835,-0.0006000000000000001
1720895072.9060986,0.10852844521822638,0.08080881698827938,0.0
1720895073.0059988,0.14194676125153596,0.3341831603330958,-0.0002
1720895073.1058908,0.13001430397581337,-0.11932457275722591,-0.0006000000000000001
1720895073.2064743,0.13831888598186756,0.0830458200605419,-0.0004
1720895073.3058987,0.1330173533558151,-0.053015326260524576,-0.0014
1720895073.4064946,0.11836713374993608,-0.1465021960587902,-0.0012000000000000001
1720895073.5063725,0.12071530690584105,0.023481731559049646,-0.0006000000000000001
1720895073.6063402,0.09234474789224134,-0.28370559013599705,-0.0014
1720895073.7063775,0.11417238609877758,0.21827638206536243,0.0004
1720895073.8060627,0.10721407016277325,-0.06958315936004336,-0.0002
1720895073.9060717,0.13014253655546126,0.22928466392688016,-0.0028
1720895074.0060387,0.10681947122667068,-0.23323065328790582,-0.0018000000000000002
1720895074.1060045,0.11560010893762242,0.08780637710951736,-0.003
1720895074.205926,0.08824390507104479,-0.2735620386657762,-0.0026000000000000003
1720895074.3059244,0.1405206881872958,0.52276783116251,-0.0022
1720895074.4059904,0.10934184440136595,-0.31178843785929844,-0.001
1720895074.5059836,0.07818174774450849,-0.31160096656857456,-0.0018000000000000002
1720895074.6059945,0.08233534964011624,0.041536018956077475,-0.0012000000000000001
1720895074.7059567,0.09384973518854485,0.1151438554842861,-0.0026000000000000003
1720895074.805958,0.0760522918275211,-0.1779744336102375,-0.0018000000000000002
1720895074.9059398,0.0920785087040801,0.16026216876559002,-0.0018000000000000002
1720895075.0059981,0.1098608450177907,0.17782336313710595,-0.0004
1720895075.1057887,0.09568719336438007,-0.14173651653410627,-0.0004
1720895075.2062006,0.12900657257229764,0.33319379207917565,-0.0018000000000000002
1720895075.3060102,0.07981695114178462,-0.49189621430513014,-0.001
1720895075.405823,0.08964411721573802,0.09827166073953397,-0.001
1720895075.5057006,0.09884266033964362,0.09198543123905598,-0.0014
1720895075.606104,0.09656536671958343,-0.022772936200601834,-0.001
1720895075.7061012,0.11337028906018104,0.16804922340597606,-0.0018000000000000002
1720895075.806066,0.09220265508794435,-0.21167633972236685,-0.0012000000000000001
1720895075.9061515,0.08970281979204006,-0.02499835295904293,-0.001
1720895076.0061145,0.10276475080995205,0.1306193101791199,-0.0018000000000000002
1720895076.106101,0.1023369105232112,-0.004278402867408521,-0.0012000000000000001
1720895076.205957,0.08666706241455527,-0.15669848108655932,-0.0002
1720895076.3060408,0.0710390479166364,-0.15628014497918868,-0.0022
1720895076.4058812,0.0873083079259726,0.16269260009336206,-0.0014
1720895076.5060732,0.0921706946824272,0.0486238675645459,-0.001
1720895076.6060295,0.09058559385051015,-0.015851008319170412,-0.0014
1720895076.7060506,0.07799406071607361,-0.12591533134436547,-0.0004
1720895076.8060493,0.09547337110652106,0.1747931039044745,-0.0004
1720895076.9059787,0.09784092706030995,0.023675559537888885,-0.0002
1720895077.0058808,0.10086994629961679,0.03029019239306846,-0.0006000000000000001
1720895077.1058466,0.08041560530461948,-0.20454340994997308,-0.001
1720895077.2059762,0.08066707295156991,0.00251467646950429,-0.0014
1720895077.306038,0.0780648349212579,-0.026022380303120096,-0.0012000000000000001
1720895077.4059353,0.06004405647062222,-0.18020778450635683,-0.0018000000000000002
1720895077.506081,0.07771698606460144,0.17672929593979217,-0.0004
1720895077.6060972,0.07939066888196564,0.016736828173642,0.0
1720895077.7060685,0.06794208288144343,-0.11448586000522204,-0.0012000000000000001
1720895077.805998,0.08595852773389397,0.18016444852450533,-0.0014
1720895077.9059968,0.038689110745775045,-0.4726941698811892,-0.0012000000000000001
1720895078.0059984,0.0649257678454554,0.2623665709968035,-0.002
1720895078.1060095,0.07162897476848017,0.06703206923024771,-0.0006000000000000001
1720895078.2059464,0.0715087732081267,-0.001202015603534723,-0.0022
1720895078.3058794,0.06589266948718404,-0.0561610372094265,-0.0012000000000000001
1720895078.4058692,0.05868447637226004,-0.07208193114924002,-0.0012000000000000001
1720895078.5058386,0.06359271879725048,0.04908242424990439,-0.0018000000000000002
1720895078.6059582,0.05704473397797108,-0.06547984819279401,-0.0014
1720895078.7069383,0.058673204158208495,0.016284701802374152,-0.001
1720895078.8063738,0.049606449406420755,-0.0906675475178774,-0.0012000000000000001
1720895078.9063885,0.07105042910964977,0.21443979703229019,-0.0018000000000000002
1720895079.0057697,0.06463827987295968,-0.0641214923669009,-0.0018000000000000002
1720895079.106441,0.07331579615229972,0.08677516279340033,-0.0006000000000000001
1720895079.206227,0.06850405069936391,-0.04811745452935806,-0.0014
1720895079.3064065,0.06479845421356704,-0.037055964857968665,-0.001
1720895079.4058099,0.09025494769909898,0.2545649348553193,-0.0018000000000000002
1720895079.5059743,0.04802464846769142,-0.4223029923140755,-0.0012000000000000001
1720895079.6058836,0.07529624863448499,0.27271600166793564,-0.001
1720895079.705847,0.0637407898441062,-0.11555458790378795,-0.0018000000000000002
1720895079.8059115,0.07740628278914699,0.13665492945040797,-0.0006000000000000001
1720895079.9060378,0.05289350123116141,-0.24512781557985577,-0.0018000000000000002
1720895080.0060382,0.041918035468525884,-0.10975465762635528,-0.002
1720895080.1061013,0.03291944597198332,-0.08998589496542565,-0.0018000000000000002
1720895080.2062302,0.048197732481758036,0.15278286509774716,-0.0014
1720895080.3064868,0.03337260657701675,-0.14825125904741282,-0.0014
1720895080.4063768,0.0362029749457458,0.02830368368729047,-0.0014
1720895080.5062215,0.007297174901302199,-0.28905800044443597,-0.002
1720895080.6059277,0.02420203738341164,0.16904862482109437,-0.0018000000000000002
1720895080.706174,0.02899318035958787,0.04791142976176232,-0.0014
1720895080.8061175,0.04862605306987927,0.196328727102914,-0.0014
1720895080.9061186,0.02669821537608156,-0.2192783769379771,-0.0012000000000000001
1720895081.0059803,0.05506142824474863,0.28363212868667065,-0.0012000000000000001
1720895081.1060452,0.025474479100125687,-0.29586949144622937,-0.0014
1720895081.2060812,0.0277704499492667,0.022959708491410123,-0.0012000000000000001
1720895081.3061812,0.023994765576745052,-0.03775684372521647,-0.001
1720895081.4060917,0.012146295318360029,-0.11848470258385023,-0.0014
1720895081.506154,0.03914203045896279,0.2699573514060276,-0.0006000000000000001
1720895081.6060882,0.049728591086394415,0.10586560627431622,-0.0002
1720895081.7059994,0.05794310728047474,0.08214516194080326,-0.0018000000000000002
1720895081.8061528,0.060262933220701656,0.023198259402269147,-0.0018000000000000002
1720895081.9062114,0.08165668071877806,0.21393747498076404,-0.001
1720895082.006053,0.058594475879388416,-0.23062204839389644,-0.002
1720895082.1061532,0.07708154342992407,0.18487067550535655,-0.001
1720895082.2061296,0.07624784412909787,-0.008336993008262045,-0.0018000000000000002
1720895082.3060694,0.08785744211874948,0.1160959798965161,-0.0012000000000000001
1720895082.406073,0.08030066246933977,-0.07556779649409706,-0.002
1720895082.5061934,0.07725470626743806,-0.03045956201901706,-0.0012000000000000001
1720895082.6060982,0.08318478096734842,0.05930074699910359,-0.001
1720895082.7062252,0.08787502175029487,0.04690240782946442,-0.0004
1720895082.8062599,0.12056416622628036,0.3268914447598549,-0.0014
1720895082.9062233,0.11004297357017657,-0.10521192656103781,-0.0014
1720895083.0060604,0.09539740905163771,-0.14645564518538864,-0.0022
1720895083.1060047,0.0775470698669305,-0.17850339184707215,-0.001
1720895083.206278,0.10011115515216872,0.2256408528523822,-0.0006000000000000001
1720895083.3062115,0.08919877861815635,-0.10912376534012364,-0.0012000000000000001
1720895083.405944,0.08951396522415063,0.003151866059942776,-0.001
1720895083.5059497,0.1039705457403035,0.14456580516152867,-0.0014
1720895083.6058905,0.09332386789032848,-0.10646677849975014,-0.0006000000000000001
1720895083.7062857,0.10014753901334494,0.06823671123016462,-0.0018000000000000002
1720895083.8063266,0.10037651511262402,0.002289760992790768,-0.0028
