time,/actor1/velocity_data,/actor1/acceleration_data,/actor1/imu_data
1720903622.2144232,0.0,0.0,0.0054
1720903622.3146825,0.0,0.0,0.006
1720903622.4142833,0.0,0.0,0.006
1720903622.514297,0.0,0.0,0.0074
1720903622.6145284,0.0,0.0,0.0066
1720903622.714388,0.0,0.0,0.0054
1720903622.8143668,0.0,0.0,0.007
1720903622.9144268,0.0,0.0,0.006200000000000001
1720903623.0144281,0.0,0.0,0.0066
1720903623.1144016,0.0,0.0,0.0066
1720903623.2148347,0.0,0.0,0.006200000000000001
1720903623.3142607,0.0,0.0,0.0066
1720903623.4143257,0.0,0.0,0.0054
1720903623.514264,0.0,0.0,0.006
1720903623.6145973,0.0,0.0,0.0066
1720903623.7145908,0.0,0.0,0.0054
1720903623.8145978,0.0,0.0,0.006
1720903623.914411,0.0,0.0,0.006
1720903624.0143726,0.0,0.0,0.0058000000000000005
1720903624.114441,0.0,0.0,0.006200000000000001
1720903624.2143252,0.0,0.0,0.0054
1720903624.3143556,0.0,0.0,0.0058000000000000005
1720903624.414647,0.0,0.0,0.006
1720903624.514639,0.0,0.0,0.0066
1720903624.6143193,0.0,0.0,0.006
1720903624.7144146,0.0,0.0,0.006
1720903624.8145099,0.0,0.0,0.006200000000000001
1720903624.914206,0.0,0.0,0.006200000000000001
1720903625.0142586,0.0,0.0,0.0058000000000000005
1720903625.114624,0.0,0.0,0.0054
1720903625.2143826,0.0,0.0,0.006
1720903625.314998,0.0,0.0,0.0066
1720903625.4144843,0.0,0.0,0.0054
1720903625.5147183,0.0,0.0,0.006
1720903625.6142924,0.0,0.0,0.006
1720903625.714326,0.0,0.0,0.005200000000000001
1720903625.8142965,0.0,0.0,0.006200000000000001
1720903625.9144168,0.0,0.0,0.006
1720903626.0142756,0.0,0.0,0.0058000000000000005
1720903626.1144426,0.0,0.0,0.0058000000000000005
1720903626.214354,0.0,0.0,0.006200000000000001
1720903626.3144627,0.0,0.0,0.0066
1720903626.4143264,0.0,0.0,0.006200000000000001
1720903626.5144408,0.0,0.0,0.006
1720903626.6143227,0.0,0.0,0.006
1720903626.714228,0.0,0.0,0.0044
1720903626.8142834,0.0,0.0,0.006200000000000001
1720903626.9143162,0.0,0.0,0.0058000000000000005
1720903627.014382,0.0,0.0,0.006200000000000001
1720903627.1143203,0.0,0.0,0.0068000000000000005
1720903627.214554,0.0,0.0,0.006
1720903627.3144908,0.0,0.0,0.0058000000000000005
1720903627.4142396,0.0,0.0,0.0058000000000000005
1720903627.5144284,0.0,0.0,0.0058000000000000005
1720903627.614288,0.0,0.0,0.005200000000000001
1720903627.7144291,0.0,0.0,0.006
1720903627.8143141,0.0,0.0,0.006
1720903627.91431,0.0,0.0,0.0058000000000000005
1720903628.0142658,0.0,0.0,0.006
1720903628.1142201,0.0,0.0,0.006200000000000001
1720903628.2149498,0.0,0.0,0.005200000000000001
1720903628.3143923,0.0,0.0,0.0066
1720903628.4142535,0.0,0.0,0.0058000000000000005
1720903628.5143096,0.0,0.0,0.0058000000000000005
1720903628.6143034,0.0,0.0,0.0058000000000000005
1720903628.7143006,0.0,0.0,0.006
1720903628.8141365,0.0,0.0,0.006
1720903628.9144318,0.0,0.0,0.006
1720903629.0143864,0.0,0.0,0.0058000000000000005
1720903629.1142707,0.0,0.0,0.0058000000000000005
1720903629.2143843,0.0,0.0,0.006200000000000001
1720903629.3142643,0.0,0.0,0.006
1720903629.414425,0.0,0.0,0.005
1720903629.5141993,0.0,0.0,0.0066
1720903629.6142485,0.0,0.0,0.0058000000000000005
1720903629.7145116,0.0,0.0,0.0058000000000000005
1720903629.8142946,0.0,0.0,0.006200000000000001
1720903629.9144566,0.0,0.0,0.006200000000000001
1720903630.0143092,0.0,0.0,0.006200000000000001
1720903630.1144087,0.0,0.0,0.0066
1720903630.2142758,0.0,0.0,0.0066
1720903630.3144302,0.0,0.0,0.005200000000000001
1720903630.4144523,0.0,0.0,0.006200000000000001
1720903630.5143082,0.0,0.0,0.006
1720903630.6144218,0.0,0.0,0.006200000000000001
1720903630.7143013,0.0,0.0,0.0066
1720903630.8145618,0.0,0.0,0.006200000000000001
1720903630.9144347,0.0,0.0,0.0058000000000000005
1720903631.0143573,0.0,0.0,0.005
1720903631.1143827,0.0,0.0,0.0054
1720903631.2142491,0.0,0.0,0.0054
1720903631.314495,0.0,0.0,0.006200000000000001
1720903631.414381,0.0,0.0,0.0058000000000000005
1720903631.5145266,0.0,0.0,0.0066
1720903631.6143055,0.0,0.0,0.006
1720903631.7143998,0.0,0.0,0.005200000000000001
1720903631.8142967,0.0,0.0,0.0066
1720903631.9142754,0.0,0.0,0.006200000000000001
1720903632.014273,0.0,0.0,0.006200000000000001
1720903632.1144028,0.0,0.0,0.006
1720903632.214407,0.0,0.0,0.006200000000000001
1720903632.3143072,0.0,0.0,0.0054
1720903632.414379,0.0,0.0,0.006
1720903632.5145562,0.0,0.0,0.0058000000000000005
1720903632.6143992,0.0,0.0,0.006
1720903632.7142284,0.0,0.0,0.006200000000000001
1720903632.8147352,0.0,0.0,0.0054
1720903632.914398,0.0,0.0,0.006200000000000001
1720903633.014275,0.0,0.0,0.0058000000000000005
1720903633.1143217,0.0,0.0,0.006
1720903633.2142177,0.0,0.0,0.0058000000000000005
1720903633.314266,0.0,0.0,0.005200000000000001
1720903633.414548,0.0,0.0,0.006200000000000001
1720903633.5143974,0.0,0.0,0.0058000000000000005
1720903633.6144156,0.0,0.0,0.0054
1720903633.714518,0.0,0.0,0.0058000000000000005
1720903633.8163478,0.0,0.0,0.005200000000000001
1720903633.9145622,0.0,0.0,0.006200000000000001
1720903634.0146835,0.0,0.0,0.0074
1720903634.1143992,0.0,0.0,0.006
1720903634.2143636,0.0,0.0,0.0066
1720903634.3144174,0.0,0.0,0.0068000000000000005
