%time,field.data
1720891853553801570,0.06201090772172893
1720891853653907343,0.06063764655569007
1720891853753739072,0.06738323970830594
1720891853853711005,0.09832773133569829
1720891853953796816,0.061127308986585194
1720891854053640708,0.08092671886116527
1720891854153720463,0.07716208881185123
1720891854253584665,0.05194109099816685
1720891854353676121,0.05403475759193484
1720891854453709747,0.039034017074380936
1720891854553739836,0.04708032799691809
1720891854653864585,0.05674521506924458
1720891854753748658,0.0447716500599608
1720891854853761864,0.05610536193888204
1720891854953781616,0.08039971888568899
1720891855053840992,0.05526056077222981
1720891855153791796,0.08923948785471193
1720891855253744694,0.06686304277694165
1720891855353733300,0.07780455963248586
1720891855453747378,0.06641065025688088
1720891855553693877,0.05860019919230916
1720891855653857885,0.07518655772694775
1720891855753758550,0.07408601033388884
1720891855853756350,0.05883074785833169
1720891855953772138,0.04403745107029363
1720891856053743369,0.050428780439414636
1720891856154204555,0.05986531583920967
1720891856253866550,0.04243259247429605
1720891856354350149,0.03852839009743442
1720891856454284822,0.04196807086958809
1720891856554279417,0.044592367692510466
1720891856653914661,0.022182162196366727
1720891856753804528,0.024821524781920085
1720891856853809776,0.026775571395881565
1720891856954115254,0.022636955729711243
1720891857053823248,0.05616163413833935
1720891857153708871,0.03674476294887804
1720891857253949369,0.03645090986572631
1720891857353867805,0.004297725625123296
1720891857454090981,0.026298397939196163
1720891857553749789,0.030582794086584698
1720891857653726423,0.006658954632412422
1720891857753789696,0.009054359396762482
1720891857853735540,0.010445669982894302
1720891857953705657,0.016154686483007937
1720891858053711046,0.01469775503441427
1720891858153806716,0.03098310931543489
1720891858253733175,0.0373690836198153
1720891858353737080,0.04632373814401882
1720891858454352364,0.04044411472341873
1720891858553836273,0.031078222427616233
1720891858653687588,0.045588419591179784
1720891858753698523,0.023191195687247916
1720891858853691944,0.033785953054402774
1720891858953671288,0.012419070390383268
1720891859053801828,0.025816564506554427
1720891859153746103,0.02828421357197769
1720891859253765413,0.024667281148035944
1720891859353722580,0.02835796807323333
1720891859453672249,0.031776496002989346
1720891859553677311,0.02161178685827997
1720891859653649301,0.017184137784057012
1720891859753740637,0.03662236155167087
1720891859853663903,0.03703937716298496
1720891859953735658,0.05092794244835452
1720891860053855483,0.055055274464639634
1720891860153698462,0.06555115962683832
1720891860253655261,0.06666830481818363
1720891860353708094,0.0687254298146944
1720891860453702878,0.0667921713739215
1720891860553770682,0.07237735387919902
1720891860653699122,0.06664684875676641
1720891860753694291,0.044252927223955955
1720891860853732662,0.01441258956038442
1720891860953822086,0.01118544360841103
1720891861053775577,0.013020343007124723
1720891861154152524,0.018040581866583257
1720891861253746779,0.0075977228068919034
1720891861353785786,0.017386378936602484
1720891861453917269,0.007470990006767706
1720891861553944522,0.020685357686084822
1720891861653984008,0.024192410699555855
1720891861753768267,0.03853790675898729
1720891861853777113,0.020837141731453467
1720891861953848897,0.046449752208822026
1720891862053825366,0.023518291198362424
1720891862153762944,0.06214549776024138
1720891862253826212,0.05372024052290257
1720891862353725407,0.05586648571564959
1720891862454028463,0.053468818959481135
1720891862553815365,0.04218263361790145
1720891862654077519,0.04485309383142227
1720891862753965555,0.04908308950955076
1720891862853778460,0.04451974539991893
1720891862953882942,0.028225803316022674
1720891863053893339,0.018400868043764167
1720891863153825771,0.034478997840850796
1720891863253964501,0.02160120642984997
1720891863354020737,0.02736375894303846
1720891863453948269,0.04590067507331182
1720891863553862505,0.02610601157683697
1720891863654053249,0.031696604163239384
1720891863754025438,0.02604461886392998
1720891863853749864,0.019556580551285396
1720891863953983345,0.03506089912863246
1720891864053867520,0.03023147930363356
1720891864153966143,0.01109464798566721
1720891864253992687,0.030437141302190888
1720891864353957473,0.016597915918299982
1720891864453736314,0.03632785382461926
1720891864553739041,0.04639797304546019
1720891864653686907,0.046058219502944815
1720891864753719639,0.02042275157975442
1720891864853741865,0.03746873158698309
1720891864953639574,0.027971399698051205
1720891865053683445,0.029716933310666716
1720891865153822049,0.05966819444410146
1720891865253804861,0.0794918551454077
1720891865353746896,0.08133966003828957
1720891865453885796,0.10630395643149752
1720891865553903910,0.11265600863452223
1720891865653830229,0.0571444641637341
1720891865753774236,0.07461129909749906
1720891865853671714,0.06404429942611453
1720891865953603453,0.07198315614317342
1720891866053550301,0.0551938516701876
1720891866153754027,0.07663502114558979
1720891866253701052,0.07604451233297521
1720891866353652462,0.07269284510672458
1720891866453595551,0.07153330930888058
1720891866553814819,0.06708999531628597
1720891866653593134,0.0731095447758171
1720891866753750995,0.0380585192044554
1720891866853937181,0.04093581351283628
1720891866953862471,0.05122972049300142
1720891867053759525,0.044753594444765864
1720891867153837488,0.031772944076740535
1720891867253665360,0.03555034579243314
1720891867353701195,0.052142296899103595
1720891867453637623,0.043224737950386054
1720891867553658805,0.055713974100431406
1720891867653646023,0.03817840652141299
1720891867753655026,0.04428776816409981
1720891867854312231,0.03424254867249019
1720891867953825321,0.012837835049230672
1720891868053693937,0.018703470836340393
1720891868153795573,0.024504290845008346
1720891868253711225,0.013656311494857746
1720891868353967219,0.04457581806833122
1720891868454047693,0.034961279768909254
1720891868554446255,0.038504350330909216
1720891868654108418,0.047134493705909775
1720891868753791027,0.047854558427204784
1720891868853820898,0.044428738383462035
1720891868953590552,0.052347215936611444
1720891869053767938,0.02183259919522373
1720891869153924806,0.03500946312723769
1720891869253951428,0.02427846356551222
1720891869353695530,0.03301790131811868
1720891869453625297,0.030478767346737528
1720891869553748424,0.027275928407704795
1720891869653692878,0.035150134313809554
1720891869753590928,0.029968767900815402
1720891869853556394,0.05022681635885901
1720891869953788468,0.025351226835763394
1720891870053862424,0.05390439347540693
1720891870153670122,0.04648690089727665
1720891870253514955,0.05964562441978961
1720891870353828837,0.054204689052311766
1720891870453676849,0.042510107068918924
1720891870554015403,0.03300451870738823
1720891870653603518,0.025576716166372127
1720891870753716593,0.04654069925732749
1720891870853678659,0.05614586845525552
1720891870953781662,0.04801410349581373
1720891871053633998,0.05158361787161581
1720891871153726607,0.022688117765947747
1720891871253977137,0.027873837436233364
1720891871353702538,0.037506465802569534
1720891871453710453,0.0387073726447542
1720891871553836993,0.030192842115393272
1720891871653634892,0.04022627182176089
1720891871753658461,0.05569782624684036
1720891871853620192,0.043428052165657025
1720891871953566957,0.04019751626883983
1720891872053726522,0.034762924802113224
1720891872153590973,0.019847328324121692
1720891872253837743,0.018219968313396725
1720891872353810346,0.013298173877640835
1720891872454078054,0.021901455511342167
1720891872553855285,0.021067361234766473
1720891872653798460,0.04508198216269549
1720891872753795607,0.05807202905889098
1720891872853814368,0.03835756439748471
1720891872953679679,0.05814294274423885
1720891873053726817,0.052481356495360024
1720891873153701690,0.03729448251690201
1720891873254285753,0.031150835251253062
1720891873353838236,0.013592391309323337
1720891873453815507,0.03510869144348802
1720891873553959245,0.03278131743508264
1720891873653966898,0.04180482285741216
1720891873753899370,0.0376001654594842
1720891873853754864,0.037502631179755594
1720891873953810906,0.05422240490729498
1720891874054055736,0.03993331565962118
1720891874154181387,0.064439281778035
1720891874254185251,0.05568525821364635
1720891874354146637,0.03972869946958595
1720891874454407273,0.044518031723915115
1720891874553748420,0.02706601740389594
1720891874653742815,0.0664811149505297
1720891874753878735,0.033666451334217036
1720891874853938830,0.04039828767543887
1720891874953936659,0.02663557603809123
1720891875053916879,0.034291573309454614
1720891875153818997,0.043752534063227835
1720891875253837852,0.046391518400021106
1720891875353875499,0.03793111360950015
1720891875453727100,0.03916327640248052
1720891875553720153,0.05518814094448187
1720891875653828410,0.043486284259322876
1720891875753844275,0.04632678532634224
1720891875853900947,0.06096525637232512
1720891875953827564,0.0536183134915514
1720891876053793526,0.04166101915607498
1720891876153863476,0.03391375245043503
1720891876253920315,0.043368047222416425
1720891876353863257,0.038757235237430625
1720891876454138458,0.04049313036768438
1720891876553797087,0.0519908328841232
1720891876654173339,0.05547174415736286
1720891876754035640,0.07859713858861143
1720891876853825505,0.04453363379115288
1720891876953729541,0.047059751014988285
1720891877053837412,0.03368001267839878
1720891877153818101,0.029384919686829294
1720891877253854011,0.026508403979976055
1720891877353968666,0.013925173894423831
1720891877453771968,0.014172530483139009
1720891877553757709,0.015087596686436694
1720891877653867736,0.018498832277597965
1720891877754114811,0.02892649244193033
1720891877854092280,0.026105834427169915
1720891877953737074,0.016467821109231236
1720891878053749181,0.011146117545087538
1720891878153728063,0.02779032083707327
1720891878253860145,0.03474451816691574
1720891878353725941,0.008637112979235913
1720891878453843071,0.035054753966121434
1720891878554023168,0.025494227909831923
1720891878654226408,0.028508467853477774
1720891878754078649,0.016703912052239447
1720891878854125663,0.008398208517718815
1720891878954468966,0.015805493959430397
1720891879053730879,0.010801004191320391
1720891879153983294,0.02157354145006789
1720891879253773632,0.01903281470625513
1720891879354392144,0.019200799229540676
1720891879454421519,0.005392094870390234
1720891879553866138,0.01999127218596136
1720891879653590881,0.009864502618699162
1720891879754072277,0.025338124367695777
1720891879853991644,0.030304609665407392
1720891879953860706,0.05311399599292837
1720891880054114162,0.05449476253802821
1720891880154126382,0.042927007580339065
1720891880253813829,0.047143214280903636
1720891880353780465,0.05201832131386716
1720891880453610018,0.05860177191555863
1720891880553936895,0.04810771573960445
1720891880653771772,0.03509865423958223
1720891880753805693,0.0411058768935353
1720891880853739940,0.03782920694745875
1720891880953920513,0.03169263256889681
1720891881054163506,0.03017486018844773
1720891881154098014,0.03929197863288887
1720891881253599422,0.05677773906965746
1720891881353809964,0.03650417639355067
1720891881453661654,0.0474615282090205
1720891881553567719,0.052879454264563135
1720891881654078814,0.0535998452223899
1720891881753984876,0.05105816416921036
1720891881853921677,0.041281831342498555
1720891881953899364,0.03730649385683096
1720891882053649359,0.021693921885920068
1720891882153627295,0.018051879454857547
1720891882253771279,0.03225212262265371
1720891882353733316,0.042332626801913915
1720891882453726182,0.05757465946860106
1720891882553818676,0.05265197994729586
1720891882653663896,0.07083603431934135
1720891882753679172,0.07027213429327471
1720891882853687040,0.04810521997048694
1720891882953826988,0.06620145523803897
1720891883053785248,0.07681505758941051
1720891883153794903,0.06383448561794652
1720891883253754748,0.051945087198566796
1720891883353760606,0.061635370370745395
1720891883453801460,0.06485001500610879
1720891883553911170,0.07495503477886976
1720891883653820695,0.07164560758880818
1720891883753660285,0.0591464331310842
1720891883853825782,0.05975691399988975
1720891883953867008,0.053884337610358664
1720891884053738621,0.05565952408015104
1720891884153720034,0.04198386001004717
1720891884253879207,0.052635340265544034
1720891884353891144,0.058643612417789405
1720891884453693238,0.05840058949645025
1720891884553747836,0.07324923374041005
1720891884653809713,0.08098419959720132
1720891884753763462,0.06371122067585819
1720891884853743721,0.08060253814986974
1720891884953743367,0.0653178412123348
1720891885053550068,0.06969046566662684
1720891885154127960,0.05683689632259567
1720891885254197352,0.10288345532764522
1720891885353820506,0.10089797516784892
1720891885454464471,0.08962285047497631
1720891885553939100,0.07557699060662894
1720891885653794559,0.08486496991808576
1720891885754033310,0.09104309964896237
1720891885853959985,0.09084085382289638
1720891885954124794,0.052335295901541644
1720891886053838529,0.06007807682131097
1720891886153785072,0.04890861506965645
1720891886253656778,0.059176478076585756
1720891886353962052,0.034515465693159636
1720891886453740944,0.0578602896046623
1720891886553681495,0.00823244346477552
1720891886653785532,0.02723829960093991
1720891886753885188,0.029331673403024696
1720891886853832352,0.04239410019237257
1720891886953918201,0.028572606402369874
1720891887053662244,0.031840692117268754
1720891887153622258,0.04633470234072613
1720891887253709989,0.04042528858067462
1720891887353914572,0.054581834941243926
1720891887453710539,0.06143513232755632
1720891887553652332,0.03315832009055673
1720891887653694637,0.02393295721689677
1720891887753702541,0.03129571433634759
1720891887853679586,0.042186538871473445
1720891887953664304,0.034182944581990275
1720891888053688663,0.020980267151838407
1720891888153591610,0.034826292084043864
1720891888253741571,0.01239860471220415
1720891888353679843,0.006840660296818821
1720891888453947188,0.022556285712803614
1720891888553658224,0.035305841038373684
1720891888653914207,0.02067941304886547
1720891888753790090,0.04401447824276262
1720891888853730083,0.015059003196828341
1720891888953696240,0.05155852175797348
1720891889053693096,0.028939890435087386
1720891889153663412,0.02384013875007625
1720891889253665702,0.0368009998247148
1720891889353651115,0.01854967067867243
1720891889453735820,0.06033052040111337
1720891889553824104,0.05323849737507909
1720891889653747085,0.07130626934331381
1720891889753829738,0.024187067828440066
1720891889853984319,0.02865319774197925
1720891889953914200,0.03263744254596716
1720891890053770298,0.0016584173234223548
1720891890153715905,0.020545927562988276
1720891890253809324,0.018011643283812096
1720891890354049679,0.010975044599016737
1720891890453730271,0.01718790211368878
1720891890553697447,0.009400391311792555
1720891890654649795,0.02150930625694144
1720891890753966590,0.03001071862738134
1720891890853892764,0.013452759856810268
1720891890953785291,0.008966109857231645
1720891891054181728,0.01058449330499834
1720891891153920871,0.014361316829542146
1720891891254368136,0.04836783636352125
1720891891353939595,0.030054627087229682
1720891891453714379,0.04220838828231236
1720891891553716884,0.040835980938289926
1720891891653712875,0.04609402439969519
1720891891753728941,0.017700743786612065
1720891891853806293,0.028591393964202676
1720891891953903925,0.039084274061805466
1720891892053682805,0.016281942725886542
1720891892153576766,0.020677174540575168
1720891892254245955,0.03212458219035905
1720891892353779951,0.03931560190460715
1720891892453635404,0.042898272206225975
1720891892554012577,0.050286125561785376
1720891892653645297,0.06310704795349138
1720891892753806313,0.05719301535180355
1720891892853802475,0.06037284883717686
1720891892954040790,0.06279416318126516
1720891893053703343,0.052930498648649696
1720891893153692659,0.09961229088206465
1720891893254225878,0.08074960069124924
1720891893353710067,0.07796026518277645
1720891893453691862,0.08463121427884401
1720891893554094966,0.09424343802069093
1720891893653787450,0.07110504952009086
1720891893753848748,0.1050296977856888
1720891893853914243,0.09797620359332156
1720891893954288767,0.1027268914650704
1720891894053814786,0.1041143090810429
1720891894153833825,0.10801717399134214
1720891894254375462,0.09365194456612361
1720891894353739379,0.1039736002812509
1720891894453735342,0.10755243329917329
1720891894554059963,0.11039887422335391
1720891894654126245,0.13873003884864954
1720891894753628342,0.14176585939719413
1720891894853853383,0.11107924193870924
1720891894954073648,0.11137103222363384
1720891895053859428,0.1500169609130702
1720891895153766064,0.14351781523671092
1720891895254164015,0.1385981499410193
1720891895353921800,0.1632595027081868
1720891895453772283,0.15300429386882433
1720891895554625215,0.15259052095071154
1720891895654020096,0.1343631292287351
1720891895754080454,0.1073101549712183
1720891895853934030,0.10749279960160525
1720891895954167791,0.10551136632838087
1720891896053763385,0.07173997304373451
1720891896154065369,0.1068938785859334
1720891896254755188,0.09355440554818109
1720891896353927525,0.08919771199114505
1720891896454112396,0.08332779992051395
1720891896554152932,0.07672408368765964
1720891896654070221,0.0684967606200893
1720891896754116112,0.06817572759968683
1720891896853986004,0.09535457603284353
1720891896954184793,0.10322063717025219
1720891897054455735,0.0800245623993147
1720891897153740781,0.08027305432418913
1720891897253749753,0.09441859020148907
1720891897353760082,0.0876043766944181
1720891897453734269,0.07391450361977141
1720891897553918620,0.08334084534388245
1720891897653730202,0.08765319704785442
1720891897753811419,0.0947100775440949
1720891897853872623,0.07737641682422103
1720891897953995615,0.06724542636766848
1720891898053924454,0.07123674042478313
1720891898153881170,0.06814169725545742
1720891898253811933,0.07158135149418796
1720891898353697555,0.05497737280649261
1720891898453741238,0.05721081715887457
1720891898554195871,0.04442044324066582
1720891898653625037,0.05426055157270089
1720891898753854531,0.04718875961573058
1720891898853910955,0.06870922641540207
1720891898954117681,0.010731531403883509
1720891899053776669,0.04307170472683348
1720891899153530412,0.04512497534695373
1720891899253748299,0.050554455133466764
1720891899354254816,0.041128126240983255
1720891899453771209,0.04110852267207624
1720891899553793488,0.023530607782949988
1720891899653885597,0.04017398387644953
1720891899753661198,0.03549795882942795
1720891899853799835,0.01870600845679005
1720891899953658076,0.03872833880287684
1720891900053718994,0.03813082929714744
1720891900153810141,0.009560136145681325
1720891900253693735,0.023513279971191497
1720891900353707606,0.03845084519047937
1720891900453967153,0.050436636841428135
1720891900553857780,0.04423705965272251
1720891900653816052,0.027821044506751567
1720891900753846545,0.04102544046555916
1720891900853797349,0.03818490187290373
1720891900953756949,0.0377111493948193
1720891901053733632,0.0428101143542404
1720891901153730061,0.056807934489261476
1720891901253685927,0.06088654220584909
1720891901353675559,0.06121464680643414
1720891901453679345,0.08046457229142207
1720891901553785637,0.0773333509457091
1720891901653754770,0.0651649154411183
1720891901753804841,0.05876692759798401
1720891901853802059,0.06445392851968552
1720891901953873155,0.05644324011434663
1720891902053659541,0.06178348924936594
1720891902154136112,0.04828924270564673
1720891902254050653,0.05178566894901108
1720891902354113177,0.0335076257628035
1720891902453875853,0.06942555473790278
1720891902553635781,0.03613648345730481
1720891902654022326,0.04016215059044193
1720891902753890153,0.04597782343492331
1720891902853993649,0.08009083255907716
1720891902953732152,0.07495141480682743
1720891903053779971,0.08016606782348436
1720891903153773551,0.05990809428277741
1720891903253729401,0.043067013658710254
1720891903353729017,0.05381282618063557
1720891903453759944,0.04173497555650962
1720891903553764472,0.0505065281414753
1720891903654090881,0.04619343459357315
1720891903753741389,0.03378605873525495
1720891903853767873,0.05940780232627764
1720891903953725244,0.061967471911062444
1720891904053729036,0.0671454021039219
1720891904153681204,0.05539120240740965
1720891904253769063,0.0528162662144183
1720891904353790034,0.06458813242379559
1720891904453742423,0.04225950117390323
1720891904553749907,0.05561861919945536
1720891904653685408,0.04857733685317251
1720891904753692626,0.05351321328641894
1720891904853758759,0.05825789188049369
1720891904953687165,0.06551170111357812
1720891905053623458,0.07424080951837021
1720891905153682219,0.06526657080881705
1720891905254114528,0.057027343090262035
1720891905354242417,0.04678014056771429
1720891905453779094,0.06937191505884531
1720891905553841555,0.06807833950724267
1720891905654410130,0.06128214737225552
1720891905753688801,0.0718351706429363
1720891905854092246,0.06928417859096747
1720891905953562529,0.07195552118548146
1720891906054086317,0.06754274088733646
1720891906153808023,0.07715731122602172
1720891906254156210,0.07876949842441364
1720891906354136098,0.10316074798466711
1720891906453781979,0.07832620893295397
1720891906553683375,0.06297117921718622
1720891906653739531,0.10148250696430948
1720891906753717101,0.08770121061138007
1720891906853767604,0.06524431311766454
1720891906953711341,0.05635467803927444
1720891907053674648,0.04918179079979431
1720891907153902764,0.049404210552908695
1720891907253790003,0.0652147786645865
1720891907354186812,0.05580382030492532
1720891907453716267,0.02246024990619836
1720891907553859288,0.01588074254943851
1720891907653721831,0.02798100628288319
1720891907753832062,0.01908583951727448
1720891907854831569,0.03365053602671407
1720891907954122117,0.028031440294940216
1720891908054419976,0.016339350885855412
1720891908153711027,0.01645296318034582
1720891908254497222,0.013431942553160391
1720891908354310277,0.01568105256050132
1720891908454381008,0.026396700103298247
1720891908553730947,0.0250348571535084
1720891908653794028,0.04630589110823017
1720891908753736298,0.05497225963428046
1720891908853920579,0.0474296402188471
1720891908953919900,0.03400385351363144
1720891909053620354,0.06449574283038187
1720891909154010863,0.05798331797373962
1720891909253690080,0.05959983764930417
1720891909353816032,0.05054095543810403
1720891909453841710,0.08063832820256499
1720891909553881879,0.073347473270317
1720891909653919456,0.05438258251050877
1720891909753827968,0.06442903855481595
1720891909853771037,0.06942705097221473
1720891909954197842,0.0892414104973532
1720891910053805009,0.07671030409185621
1720891910153638549,0.06422725526216096
1720891910253827439,0.09838307145738127
1720891910353775562,0.08711797258372636
1720891910453741609,0.09202002617550092
1720891910553781264,0.1033417039732058
1720891910653645326,0.09066838789541207
1720891910753514508,0.08888377807951572
1720891910853637571,0.09799809607441087
1720891910953571797,0.09289545008516938
1720891911053851971,0.08395391566724977
1720891911153890787,0.10122154196330888
1720891911253916745,0.09127743490935376
1720891911353703247,0.084928062755837
1720891911453794402,0.07017885528474857
1720891911553941651,0.07464801307533205
1720891911653674590,0.05576809099778595
1720891911753665170,0.07863411946130205
1720891911853649950,0.07578467701599337
1720891911954184515,0.06714000980266638
1720891912054060571,0.07614888278051181
1720891912154078306,0.08585792092668376
1720891912253636800,0.06465716663448019
1720891912354105868,0.0710544165408383
1720891912454265184,0.09216158913689172
1720891912553945169,0.09561902232945602
1720891912653697043,0.08677639404635466
1720891912753584491,0.07327774176012193
1720891912853780776,0.0812958860584813
1720891912953636753,0.07426551344527878
1720891913053646412,0.07771303836554426
1720891913153764382,0.0791350665683395
1720891913253704332,0.09017409066831589
1720891913354028291,0.10077377607613514
1720891913453771210,0.07986203619503714
1720891913553912901,0.07812920200409983
1720891913653786514,0.05730808285398587
1720891913754434898,0.053655469360514935
1720891913853604324,0.06545661250388711
1720891913954594152,0.06818522461233864
1720891914054285344,0.06858219651557655
1720891914153946395,0.06847344292893191
1720891914253657092,0.0790534640156517
1720891914353924812,0.0775725238567393
1720891914454370476,0.07834124576235094
1720891914553839076,0.06503371078293615
1720891914653791277,0.09455788568926894
1720891914753826683,0.11663016087851096
1720891914853667774,0.1355298123379008
1720891914953698766,0.1314623837134063
1720891915053737229,0.12513238960646986
1720891915153658500,0.10333027398023702
1720891915253781201,0.11565804520386785
1720891915353755663,0.09609693733795832
1720891915453643590,0.0882765963970154
1720891915553681531,0.09198268747264687
1720891915653606406,0.09574217185765482
1720891915753627660,0.09140595861682081
1720891915853676133,0.12146717615713634
1720891915953678120,0.10316550116451373
1720891916053613569,0.12046596063758813
1720891916153658547,0.11530496494010917
1720891916253804636,0.11039868694602187
1720891916353846568,0.07670197723944726
1720891916453872898,0.08973754959985966
1720891916553764920,0.07944482740205824
1720891916653857083,0.08126669794065841
1720891916753712598,0.08086344435318356
1720891916853822027,0.06230348506274191
1720891916953814625,0.035914590565200945
1720891917053873922,0.047241116335120965
1720891917153905314,0.04349292728397571
1720891917253715162,0.03275924106472192
1720891917353976783,0.029351132193780327
1720891917453764142,0.04266372075673214
1720891917553744306,0.05518535918627756
1720891917653817840,0.04150914423070269
1720891917753698354,0.06635303298872193
1720891917853688753,0.0512642303717572
1720891917953926972,0.08056545119126925
1720891918053937668,0.08832424233040198
1720891918153806178,0.05973481746418032
1720891918253709683,0.06602117432641491
1720891918354016532,0.06882133711197998
1720891918453698054,0.07139067786785978
1720891918553718715,0.05341089536143489
1720891918654005468,0.04524307266016324
1720891918753832299,0.053808364236367076
1720891918853744504,0.057741112367052316
1720891918953855368,0.03247291831761791
1720891919053872258,0.049451340365962215
1720891919153887069,0.03904369985581993
1720891919254138363,0.06706593205631325
1720891919353666152,0.03315956873271009
1720891919454239392,0.030543650417644095
1720891919553689950,0.018747369555326156
1720891919653723455,0.01654260412594057
1720891919753637881,0.027373024991088485
1720891919854297317,0.034589721582301766
1720891919954216818,0.02786271840080743
1720891920054743461,0.0108710752852307
1720891920154425089,0.006986304425550835
1720891920253931209,0.025774442655055248
1720891920354445764,0.013371072001359372
1720891920453965545,0.015577544722017967
1720891920554129789,0.03521611990497182
1720891920653624142,0.053458688041621474
1720891920753887282,0.06352785879099694
1720891920853865138,0.08741677175042252
1720891920953791208,0.07982896532789074
1720891921053987176,0.0674540323097846
1720891921154021264,0.07151634296737974
1720891921254059444,0.09006154270564809
1720891921353832625,0.0855747578581951
1720891921453765628,0.07282773104949455
1720891921553800867,0.07912267812776447
1720891921653783887,0.08382452082228521
1720891921753757355,0.1163019758491721
1720891921853851758,0.08957380996062425
1720891921953724161,0.08750655102881957
1720891922053946656,0.08002632452390424
1720891922153736211,0.09565129539733563
1720891922253713848,0.06453796587342661
1720891922353785565,0.08965111011966248
1720891922454125028,0.07536412947543857
1720891922553898071,0.07751399379848017
1720891922653621650,0.08078605082996893
1720891922753622579,0.06018992079511233
1720891922853683521,0.08175463704785128
1720891922953906625,0.08342380905275416
1720891923053785216,0.08704125034702391
1720891923153890845,0.09391232248684836
1720891923253765571,0.07663851654424791
1720891923353764721,0.08406736897994915
1720891923453761000,0.07624208265028572
1720891923554034149,0.08484370127209317
1720891923653727356,0.08968208914346514
1720891923753862287,0.08970755451699726
1720891923853766689,0.0887669429851682
1720891923953688237,0.08790583682587388
1720891924053746135,0.07496577485854575
1720891924153752049,0.07429169772608869
1720891924253851663,0.09021500167982234
1720891924353708124,0.07172359240793835
1720891924453856876,0.07955171613058264
1720891924553792859,0.07092733509063141
1720891924653696087,0.09236399541280811
1720891924753888147,0.08677880091175542
1720891924853839567,0.07383685689324837
1720891924953808012,0.05160499953912295
1720891925053657889,0.07240123822875766
1720891925153561959,0.07051379102304356
1720891925254169454,0.08060995113690358
1720891925354045331,0.10025980647802804
1720891925454063479,0.08223591213614062
1720891925553602476,0.09814847840956303
1720891925653787192,0.10221469359151217
1720891925754111211,0.12259567695755516
1720891925854012100,0.12755031562927116
1720891925954006133,0.12729149831864642
1720891926054451113,0.15093067414116118
1720891926153831687,0.13510668353942815
1720891926253743903,0.13565204407758846
1720891926353725985,0.16517356541763084
1720891926453809345,0.15826314460178037
1720891926553770999,0.15352678403857453
1720891926653662486,0.16389109039710725
1720891926753633468,0.14976188076296432
1720891926853807330,0.1543547258316458
1720891926953878540,0.12407330466634142
