time,/actor2/velocity_data,/actor2/acceleration_data,/actor2/imu_data
1720895648.692795,0.01847381452754816,0.086996504627571,-0.0012000000000000001
1720895648.7929509,0.04227788837651417,0.23804073848966006,-0.0014
1720895648.8934605,0.03824549501325901,-0.04032393363255157,-0.0018000000000000002
1720895648.99293,0.024134065425338094,-0.14111429587920915,-0.0014
1720895649.0929842,0.01944887151915387,-0.046851939061842256,-0.0022
1720895649.1930056,0.018778269258419102,-0.006706022607347664,-0.001
1720895649.2929773,0.025143034635323844,0.06364765376904741,-0.0018000000000000002
1720895649.392525,0.034337661324422446,0.09194626689098602,-0.0022
1720895649.492987,0.0331778575302294,-0.011598037941930456,-0.002
1720895649.5928857,0.027420583995002076,-0.057572735352273245,-0.002
1720895649.69276,0.03473653179352379,0.07315947798521713,-0.0022
1720895649.792776,0.04866065897232386,0.13924127178800072,-0.0022
1720895649.8930438,0.028490458683875182,-0.2017020028844868,-0.0002
1720895649.9929426,0.054794848384816075,0.2630438970094089,-0.0002
1720895650.0927415,0.03961887650367273,-0.1517597188114334,-0.0022
1720895650.192969,0.05647680531693653,0.16857928813263798,-0.0014
1720895650.292941,0.04446510900005082,-0.12011696316885707,-0.0028
1720895650.392764,0.04296697844467898,-0.01498130555371846,-0.001
1720895650.4930863,0.05723558072803385,0.14268602283354873,-0.001
1720895650.5926037,0.061318977545956166,0.04083396817922316,-0.0018000000000000002
1720895650.6927624,0.06935669677025189,0.0803771922429572,-0.0014
1720895650.7930667,0.0811794292513374,0.11822732481085521,-0.0014
1720895650.8929746,0.06393848362511763,-0.17240945626219778,-0.0014
1720895650.992765,0.08320379638780168,0.19265312762684048,-0.0014
1720895651.0926423,0.0783846068498577,-0.048191895379439825,-0.001
1720895651.1926494,0.0706198606734967,-0.07764746176360998,-0.0012000000000000001
1720895651.2926958,0.07074626168437168,0.0012640101087497968,-0.0004
1720895651.3927388,0.074716428230532,0.039701665461603225,-0.0004
1720895651.4932914,0.09865076420029428,0.23934335969762285,-0.002
1720895651.593081,0.0905949246198748,-0.08055839580419485,-0.002
1720895651.692538,0.11525994109188928,0.2466501647201448,-0.002
1720895651.792509,0.09277239163284659,-0.22487549459042688,-0.0018000000000000002
1720895651.8934236,0.10249802224352252,0.09725630610675925,-0.001
1720895651.9925594,0.10755321843156124,0.050551961880387214,-0.0002
1720895652.0927336,0.10340824032710492,-0.04144978104456312,-0.0022
