time,/actor1/acceleration_data,/actor1/velocity_data
1721062231,0.368713663,0.1147933789
1721062231,0.5488878821,0.1696821671
1721062231,0.4026761538,0.2099497825
1721062231,0.5982640631,0.2697761888
1721062231,0.6818473631,0.3379609251
1721062231,0.5970802402,0.3976689491
1721062231,0.6686418973,0.4645331388
1721062231,0.3871691468,0.5032500535
1721062231,0.923921397,0.5956421932
1721062231,1.289556416,0.7245978348
1721062232,0.7410699167,0.7987048264
1721062232,1.131422207,0.9118470471
1721062232,1.391574453,1.051004492
1721062232,0.6751522535,1.118519718
1721062232,1.383586906,1.256878408
1721062232,1.522259338,1.409104342
1721062232,1.484984833,1.557602826
1721062232,1.630161132,1.720618939
1721062232,2.433422943,1.963961233
1721062232,1.579902895,2.121951523
1721062233,1.888599484,2.310811471
1721062233,1.390844439,2.449895915
1721062233,1.648316017,2.614727516
1721062233,1.300867123,2.744814229
1721062233,0.7634610958,2.821160338
1721062233,0.4558330018,2.866743639
1721062233,0.5805757039,2.924801209
1721062233,0.4172965664,2.966530866
1721062233,0.1299484687,2.979525712
1721062233,0.2492355037,3.004449263
1721062234,-0.2797575176,2.976473511
1721062234,-0.2088678803,2.955586723
1721062234,-0.3965492977,2.915931793
1721062234,0.2189975692,2.93783155
1721062234,-0.8041677238,2.857414778
1721062234,0.4085753522,2.898272313
1721062234,0.1450592725,2.91277824
1721062234,-0.09179842458,2.903598398
1721062234,-0.2657363832,2.87702476
1721062234,-2.551645218,2.621860238
1721062235,-1.386763416,2.483183896
1721062235,0.5532460186,2.538508498
1721062235,0.1426923073,2.552777729
1721062235,-0.2679641755,2.525981311
1721062235,0.4922563252,2.575206944
1721062235,0.2533030107,2.600537245
1721062235,-0.1803141566,2.582505829
1721062235,-1.159170513,2.466588778
1721062235,-2.513301945,2.215258583
1721062235,-0.5558770362,2.15967088
1721062236,0.9267996656,2.252350846
1721062236,0.7399852961,2.326349376
1721062236,0.1271173349,2.339061109
1721062236,-1.01227776,2.237833333
1721062236,-1.274891718,2.110344161
1721062236,-0.5256005158,2.05778411
1721062236,1.618612873,2.219645397
1721062236,-0.4495262292,2.174692774
1721062236,-0.8963738604,2.085055388
1721062236,-0.6568622009,2.019369168
1721062237,0.07672423296,2.027041591
1721062237,0.5914085896,2.08618245
1721062237,0.0910427512,2.095286725
1721062237,-1.188437154,1.97644301
1721062237,-0.8209551031,1.8943475
1721062237,-0.9326027226,1.801087228
1721062237,-0.238347271,1.7772525
1721062237,-0.07794304804,1.769458196
1721062237,-0.6321340344,1.706244792
1721062237,1.017833796,1.808028172
1721062238,1.033074397,1.911335612
1721062238,-0.6113448147,1.85020113
1721062238,-0.7686901618,1.773332114
1721062238,-0.3143542381,1.74189669
1721062238,0.5592167028,1.79781836
1721062238,-0.2970992968,1.768108431
1721062238,-0.1417246785,1.753935963
1721062238,-0.7855371326,1.67538225
1721062238,-1.150937366,1.560288513
1721062238,0.8538631433,1.645674827
1721062239,0.0988788389,1.655562711
1721062239,-0.1132826909,1.644234442
1721062239,0.07621982764,1.651856425
1721062239,0.6755969571,1.719416121
1721062239,0.238238593,1.74323998
1721062239,0.707996494,1.814039629
1721062239,-0.3073810957,1.78330152
1721062239,0.1948251185,1.802784032
1721062239,0.2463713703,1.827421169
1721062239,0.2269946652,1.850120635
1721062240,0.5826023655,1.908380872
1721062240,0.3669761652,1.945078488
1721062240,1.0217666,2.047255148
1721062240,0.5253166508,2.099786813
1721062240,0.8246745334,2.182254267
1721062240,0.2730900201,2.209563269
1721062240,0.8270043611,2.292263705
1721062240,0.3127037455,2.323534079
1721062240,0.7843707464,2.401971154
1721062240,-1.316546582,2.270316496
1721062241,0.1739514955,2.287711645
1721062241,-0.1702963532,2.27068201
1721062241,-0.4450795404,2.226174056
1721062241,0.002504910019,2.226424547
1721062241,0.1215248915,2.238577036
1721062241,0.2360254901,2.262179585
1721062241,-1.061373417,2.156042243
1721062241,0.4001075915,2.196053003
1721062241,-0.8415599139,2.111897011
1721062241,0.143815518,2.126278563
1721062242,-0.3813241011,2.088146153
1721062242,0.3740777275,2.125553926
1721062242,-0.7858836028,2.046965565
1721062242,-0.5091483103,1.996050734
1721062242,-1.054269171,1.890623817
1721062242,-0.006777006384,1.889946117
1721062242,-0.6775223944,1.822193877
1721062242,0.2040047097,1.842594348
1721062242,-0.861784104,1.756415938
1721062242,-0.5367096786,1.70274497
1721062243,-0.7830999572,1.624434974
1721062243,-0.4009011924,1.584344855
1721062243,-0.007749225346,1.583569932
1721062243,-0.5191477785,1.531655155
1721062243,0.3779940004,1.569454555
1721062243,0.1048133677,1.579935891
1721062243,-0.636093624,1.516326529
1721062243,0.4043059917,1.556757128
1721062243,-0.05105829692,1.551651298
1721062243,0.3812223021,1.589773529
1721062244,0.4616463326,1.635938162
1721062244,0.167772261,1.652715388
1721062244,-0.4985924217,1.602856146
1721062244,-0.2367065619,1.57918549
1721062244,0.6127588169,1.640461371
1721062244,0.5905004621,1.699511418
1721062244,-0.3092560633,1.668585811
1721062244,1.281325021,1.796718313
1721062244,0.5695900012,1.853677314
1721062244,-0.0216283157,1.851514482
1721062245,0.3151624965,1.883030732
1721062245,0.9130894642,1.974339678
1721062245,0.9862348841,2.072963166
1721062245,0.77790394,2.15075356
1721062245,-0.4009269581,2.110660865
1721062245,1.066594642,2.217320329
1721062245,-0.05548855616,2.211771473
1721062245,0.5428716301,2.266058636
1721062245,0.1557836145,2.281636998
1721062245,0.4164044351,2.323277441
1721062246,0.6534133087,2.388618772
1721062246,-0.569600015,2.331658771
1721062246,-0.6787091966,2.263787851
1721062246,-0.2037976472,2.243408086
1721062246,-0.5923129282,2.184176793
1721062246,0.02493762637,2.186670556
1721062246,-0.3329547255,2.153375083
1721062246,-0.7429495562,2.079080128
1721062246,-0.9266370677,1.986416421
1721062246,-0.1456243384,1.971853987
1721062247,-0.05097390016,1.966756597
1721062247,0.1067489043,1.977431488
1721062247,-0.3562412963,1.941807358
1721062247,0.1527979224,1.95708715
1721062247,-0.432579961,1.913829154
1721062247,-0.1485398214,1.898975172
1721062247,0.4508611739,1.944061289
1721062247,0.2004056038,1.96410185
1721062247,-0.1559362392,1.948508226
1721062247,0.1522213524,1.963730361
1721062248,-0.1070801838,1.953022343
1721062248,-0.5598489627,1.897037446
1721062248,-0.1309702627,1.88394042
1721062248,-0.5135479828,1.832585622
1721062248,0.3279849253,1.865384114
1721062248,0.6986164131,1.935245756
1721062248,-0.1956703634,1.915678719
1721062248,-0.9216411144,1.823514608
1721062248,0.07370547846,1.830885156
1721062248,-1.046965068,1.726188649
1721062249,0.345951117,1.760783761
1721062249,0.3812888023,1.798912641
1721062249,-0.617518599,1.737160781
1721062249,-0.6704402771,1.670116753
1721062249,-0.1332290693,1.656793846
1721062249,-0.004071937211,1.656386653
1721062249,0.2659843414,1.682985087
1721062249,0.07310111373,1.690295198
1721062249,-0.304544415,1.659840757
1721062249,0.2188211546,1.681722872
1721062250,0.515120459,1.733234918
1721062250,0.0756784139,1.740802759
1721062250,0.02980411489,1.743783171
1721062250,1.276282541,1.871411425
1721062250,0.6087806804,1.932289493
1721062250,0.8646773957,2.018757233
1721062250,-0.781158939,1.940641339
1721062250,-0.7604728017,1.864594059
1721062250,1.548795373,2.019473596
1721062250,0.5758432061,2.077057917
1721062251,0.2192444264,2.098982359
1721062251,0.3099520443,2.129977564
1721062251,-0.3923671684,2.090740847
1721062251,0.7779960465,2.168540451
1721062251,1.159155108,2.284455962
1721062251,-0.1640445991,2.268051502
1721062251,1.44421525,2.412473027
1721062251,0.8657855373,2.499051581
1721062251,-0.3151651341,2.467535068
1721062251,-0.2123824346,2.446296824
1721062252,0.7138481875,2.517681643
1721062252,0.8430357331,2.601985216
1721062252,-0.5094604165,2.551039175
1721062252,-0.6311348455,2.48792569
1721062252,-1.174474707,2.370478219
1721062252,0.1605702855,2.386535248
1721062252,-0.09270382071,2.377264866
1721062252,0.6053989416,2.43780476
1721062252,-0.9293750187,2.344867258
1721062252,-1.842417184,2.16062554
1721062253,1.159342572,2.276559797
1721062253,0.1001362835,2.286573425
1721062253,-0.7291621302,2.213657212
1721062253,-0.3022729401,2.183429918
1721062253,-0.1446934067,2.168960578
1721062253,-0.2684486597,2.142115712
1721062253,0.06128124638,2.148243836
1721062253,0.1634687578,2.164590712
1721062253,-0.01857468233,2.162733244
1721062253,-0.7105532268,2.091677921
1721062254,-0.6700301505,2.024674906
1721062254,-0.8067941499,1.943995491
1721062254,0.9073141245,2.034726904
1721062254,0.527521829,2.087479086
1721062254,0.3040189934,2.117880986
1721062254,-0.9133110944,2.026549876
1721062254,0.420621116,2.068611988
1721062254,-0.8379004947,1.984821938
1721062254,-0.3720577771,1.947616161
1721062254,0.4669959415,1.994315755
1721062255,0.6401729052,2.058333045
1721062255,-0.09648944158,2.048684101
1721062255,-0.1257539232,2.036108709
1721062255,-0.3497923421,2.001129475
1721062255,0.4185184179,2.042981317
1721062255,0.2542707062,2.068408387
1721062255,1.017348332,2.17014322
1721062255,-0.4472737528,2.125415845
1721062255,-1.137418473,2.011673998
1721062255,0.3990689673,2.051580894
1721062256,0.1033141474,2.061912309
1721062256,0.1329516708,2.075207476
1721062256,0.7018130022,2.145388777
1721062256,-1.596760581,1.985712718
1721062256,-0.8137157236,1.904341146
1721062256,0.9725736643,2.001598512
1721062256,-1.198974344,1.881701078
1721062256,-0.3348252749,1.848218551
1721062256,0.05355084807,1.853573635
1721062256,-0.4516025288,1.808413383
1721062257,1.27563358,1.93597674
1721062257,0.07144705609,1.943121446
1721062257,-0.0416085922,1.938960587
1721062257,-0.5836491023,1.880595677
1721062257,-0.1597589816,1.864619778
1721062257,0.8375079474,1.948370573
1721062257,-0.475282776,1.900842296
1721062257,-0.4783299947,1.853009296
1721062257,-0.5333892558,1.799670371
1721062257,-0.02061848619,1.797608522
1721062258,0.1635061729,1.813959139
1721062258,-0.3947957458,1.774479565
1721062258,-0.2580423101,1.748675334
1721062258,0.2447480826,1.773150142
1721062258,0.4668394576,1.819834088
1721062258,-0.3882941436,1.781004673
1721062258,0.3682645306,1.817831126
1721062258,-0.1391344877,1.803917678
1721062258,-0.04656581046,1.799261097
1721062258,0.09644439029,1.808905536
1721062259,0.3170954267,1.840615078
1721062259,-0.02415258504,1.83819982
1721062259,0.7256342141,1.910763241
1721062259,-0.4923334177,1.861529899
1721062259,-0.8508839878,1.776441501
1721062259,0.5497662217,1.831418123
1721062259,-0.4284020266,1.78857792
1721062259,0.8598515136,1.874563071
1721062259,-0.2784322414,1.846719847
1721062259,-1.463570936,1.700362754
1721062260,0.2732262005,1.727685374
1721062260,0.2875725786,1.756442632
1721062260,0.610370827,1.817479714
1721062260,-0.1651584563,1.800963869
1721062260,-1.480316382,1.65293223
1721062260,1.868342088,1.839766439
