time,/actor1/acceleration_data,/actor1/velocity_data
1721060492,0.9724036404,0.09724036404
1721060492,1.341991919,0.1341991919
1721060492,2.618204423,0.2618204423
1721060492,5.207090217,0.5207090217
1721060492,-1.346045099,0.3861045118
1721060492,1.271139366,0.5132184484
1721060493,16.56527204,1.656527204
1721060493,-5.231402133,1.13338699
1721060493,2.329291949,1.366316185
1721060493,33.51443979,3.351443979
1721060493,-13.96639168,1.95480481
1721060493,1.273957925,2.082200603
1721060493,43.90743726,4.390743726
1721060494,47.82588597,4.782588597
1721060494,50.69827186,5.069827186
1721060494,53.46976043,5.346976043
1721060494,27.12158496,2.712158496
1721060494,0.9801446785,2.810172963
1721060494,27.62427699,5.572600662
1721060495,55.0951276,5.50951276
1721060495,54.31771755,5.431771755
1721060495,27.18360948,2.718360948
1721060495,0.07099237064,2.725460185
1721060495,-0.7574707243,2.649713113
1721060495,-0.8787733995,2.561835773
1721060495,21.2747435,4.689310123
1721060496,49.23394498,4.923394498
1721060496,51.66578297,5.166578297
1721060496,52.2312286,5.22312286
1721060496,51.35608719,5.135608719
1721060496,49.65655586,4.965655586
1721060497,53.92592921,5.392592921
1721060497,49.89013802,4.989013802
1721060497,24.55864789,2.455864789
1721060497,1.157932583,2.571658047
1721060497,-0.1519597916,2.556462068
1721060497,-0.9208596978,2.464376098
1721060497,24.94960075,4.959336173
1721060498,49.9522891,4.99522891
1721060498,47.38600927,4.738600927
1721060498,24.10923609,2.410923609
1721060498,0.1969280815,2.430616417
1721060498,0.2213083097,2.452747248
1721060498,0.01938144913,2.454685393
1721060498,23.41257662,4.795943056
1721060499,47.29401121,4.729401121
1721060499,46.01069452,4.601069452
1721060499,22.5870353,2.25870353
1721060499,0.2451333403,2.283216864
1721060499,0.5214594409,2.335362808
1721060499,-0.2653027724,2.308832531
1721060499,21.30065095,4.438897626
1721060500,43.6600696,4.36600696
1721060500,-22.85431339,2.080575621
1721060500,21.74700623,2.174700623
1721060500,-0.1840219997,2.156298423
1721060500,22.63751488,4.420049911
1721060500,-22.25378721,2.19467119
1721060500,47.5419304,4.75419304
1721060501,45.382238,4.5382238
1721060501,47.0175036,4.70175036
1721060501,47.19143128,4.719143128
1721060501,25.03434182,2.503434182
1721060501,-0.06394702906,2.497039479
1721060501,27.67499751,5.26453923
1721060502,52.35184561,5.235184561
1721060502,51.52520516,5.152520516
1721060502,50.9950237,5.09950237
1721060502,24.69733202,2.469733202
1721060502,0.289048957,2.498638097
1721060502,25.38193129,5.036831226
1721060502,-24.88755859,2.548075367
1721060503,0.08229009248,2.556304376
1721060503,52.05735499,5.205735499
1721060503,51.85740712,5.185740712
1721060503,25.41168347,2.541168347
1721060503,0.6888592753,2.610054274
1721060503,27.21321788,5.331376063
1721060504,51.68426885,5.168426885
1721060504,52.18499883,5.218499883
1721060504,51.41278706,5.141278706
1721060504,25.05442891,2.505442891
1721060504,0.4441773202,2.549860623
1721060504,25.15206013,5.065066635
1721060505,49.80710808,4.980710808
1721060505,25.20638542,2.520638542
1721060505,-0.1243809136,2.508200451
1721060505,24.37309828,4.945510279
1721060505,49.88316531,4.988316531
1721060505,52.1331507,5.21331507
1721060506,51.10993778,5.110993778
1721060506,55.06196453,5.506196453
1721060506,27.54602289,2.754602289
1721060506,-0.3659298862,2.7180093
1721060506,0.1374093577,2.731750236
1721060506,0.7737444973,2.809124685
1721060506,27.68597466,5.577722151
1721060507,52.5416964,5.25416964
1721060507,51.79423176,5.179423176
1721060507,49.74526573,4.974526573
1721060507,47.02978373,4.702978373
1721060507,46.94404129,4.694404129
1721060508,25.31480265,2.531480265
1721060508,-1.195301497,2.411950115
1721060508,24.10234072,4.822184187
1721060508,25.50366825,2.550366825
1721060508,-0.3205807241,2.518308753
1721060508,-1.065598857,2.411748867
1721060508,-0.2126883471,2.390480033
1721060508,0.4521023745,2.43569027
1721060508,1.341862705,2.569876541
1721060509,26.16911221,5.186787762
1721060509,-26.53085283,2.533702478
1721060509,0.3980503398,2.573507512
1721060509,25.74465559,2.574465559
1721060509,0.75602263,2.650067822
1721060509,-0.4894278428,2.601125037
1721060509,-0.7942457603,2.521700461
1721060509,0.7614709462,2.597847556
1721060509,0.9263102504,2.690478581
1721060510,26.10021729,5.30050031
1721060510,55.45076617,5.545076617
1721060510,56.29171482,5.629171482
1721060510,58.28726167,5.828726167
1721060510,30.24044017,3.024044017
1721060510,-1.020384734,2.922005544
1721060511,27.57433632,5.679439175
1721060511,59.42749397,5.942749397
1721060511,29.98343585,2.998343585
1721060511,-1.377092241,2.86063436
1721060511,26.6737696,5.528011321
1721060511,28.22788533,2.822788533
1721060511,0.3465964383,2.857448176
1721060512,27.21090525,5.578538702
1721060512,-27.08811577,2.869727125
1721060512,-0.6668995559,2.803037169
1721060512,27.16866441,2.716866441
1721060512,0.08560010186,2.725426451
1721060512,0.6374328051,2.789169732
1721060512,-0.04666158437,2.784503573
1721060512,0.2506331808,2.809566891
1721060512,-1.859222063,2.623644685
